107	0.0522969	0.137726	0.07547	0.627129	0.00463879	0.000629556	0.00516868	19.9897
108	0.042162	0.122561	0.0717428	0.649885	0.004872	0.000662684	0.00537539	20.4868
109	0.0336758	0.107887	0.0673092	0.670979	0.00510441	0.000696	0.00557044	20.9542
110	0.026695	0.0939729	0.0623163	0.690158	0.00533375	0.000729201	0.00575125	21.387
111	0.0210458	0.0810339	0.0569367	0.707224	0.00555772	0.000761964	0.00591564	21.7816
112	0.0165396	0.069225	0.051353	0.722051	0.00577408	0.000793961	0.00606192	22.1351
113	0.0129883	0.058635	0.0457431	0.734581	0.00598072	0.000824869	0.006189	22.4461
114	0.0102154	0.0492906	0.040267	0.744829	0.00617573	0.000854388	0.00629641	22.7143
115	0.00806365	0.041165	0.0350571	0.752868	0.00635752	0.000882247	0.00638425	22.9404
116	0.00639905	0.0341906	0.0302126	0.758823	0.00652483	0.000908218	0.00645315	23.1263
117	0.00511143	0.0282716	0.025799	0.762855	0.00667675	0.000932119	0.00650419	23.2741
118	0.00411277	0.0232965	0.02185	0.765149	0.00681272	0.000953821	0.00653875	23.3869
119	0.00333441	0.0191483	0.0183727	0.765901	0.00693254	0.000973245	0.00655842	23.4678
120	0.00272369	0.0157121	0.0153532	0.765309	0.00703632	0.000990363	0.00656487	23.5201
121	0.00224078	0.0128804	0.0127628	0.763561	0.00712443	0.00100519	0.00655979	23.547
122	0.00185571	0.0105559	0.0105636	0.760834	0.00719746	0.00101778	0.00654481	23.5517
123	0.00154606	0.00865323	0.00871297	0.757288	0.00725615	0.00102821	0.00652143	23.5372
124	0.00129502	0.00709883	0.00716727	0.753067	0.0073014	0.00103659	0.00649104	23.5061
125	0.00108995	0.00583032	0.00588422	0.748293	0.00733415	0.00104306	0.00645486	23.4609
126	0.000921249	0.00479553	0.00482454	0.743073	0.00735541	0.00104774	0.00641394	23.4037
127	0.000781618	0.00395127	0.00395284	0.737498	0.00736617	0.00105077	0.0063692	23.3364
128	0.00066541	0.00326201	0.00323798	0.731643	0.00736743	0.00105231	0.00632141	23.2607
129	0.00056823	0.00269871	0.00265309	0.725572	0.00736014	0.00105249	0.00627123	23.178
130	0.000486617	0.00223771	0.00217528	0.719337	0.00734522	0.00105145	0.00621919	23.0894
131	0.000417822	0.00185984	0.0017853	0.71298	0.00732353	0.00104932	0.00616574	22.996
132	0.000359637	0.00154953	0.00146714	0.706537	0.00729585	0.00104622	0.00611126	22.8985
133	0.000310279	0.0012942	0.00120755	0.700036	0.00726293	0.00104226	0.00605603	22.7978
134	0.000268295	0.00108366	0.000995626	0.6935	0.00722542	0.00103756	0.00600031	22.6944
135	0.000232494	0.000909673	0.00082248	0.686948	0.00718393	0.0010322	0.00594428	22.5888
136	0.000201893	0.000765566	0.00068085	0.680395	0.00713901	0.00102628	0.00588812	22.4814
